Address Name	Booth Number	Latitude	Longitude	Search	Settlement Name	Settlement Number
האורן 24	1.0	32.07102113119351	35.267398351778546	האורן 24, עלי	עלי	3765
האורן 24	2.0	32.07102113119351	35.267398351778546	האורן 24, עלי	עלי	3765
האורן 24	3.0	32.07102113119351	35.267398351778546	האורן 24, עלי	עלי	3765
מעלה בנימין	1.0	31.83131444277477	35.294943553674706	מעלה בנימין, עלמון	עלמון	3715
עמינדב	1.0	31.751510000000053	35.141890000000046	עמינדב, עמינדב	עמינדב	779
עתניאל	1.0	31.439250000000072	35.03010000000006	עתניאל, עתניאל	עתניאל	3748
פני חבר	1.0	31.486180000000047	35.16545000000008	פני חבר, פני חבר	פני חבר	3723
פסגות	1.0	31.897830000000056	35.22503000000006	פסגות, פסגות	פסגות	3659
פסגות	2.0	31.897830000000056	35.22503000000006	פסגות, פסגות	פסגות	3659
צובה	1.0	31.784070000000042	35.11990000000003	צובה, צובה	צובה	465
רכסים 1	1.0	31.712846941810383	35.09851390021016	רכסים 1, צור הדסה	צור הדסה	1113
רכסים 1	2.0	31.712846941810383	35.09851390021016	רכסים 1, צור הדסה	צור הדסה	1113
רכסים 1	3.0	31.712846941810383	35.09851390021016	רכסים 1, צור הדסה	צור הדסה	1113
רכסים 1	4.0	31.712846941810383	35.09851390021016	רכסים 1, צור הדסה	צור הדסה	1113
רכסים 1	5.0	31.712846941810383	35.09851390021016	רכסים 1, צור הדסה	צור הדסה	1113
רכסים 1	6.0	31.712846941810383	35.09851390021016	רכסים 1, צור הדסה	צור הדסה	1113
צלפון	1.0	31.804520000000025	34.93190000000004	צלפון, צלפון	צלפון	796
צפרירים	1.0	31.660560000000032	34.943340000000035	צפרירים, צפרירים	צפרירים	1079
צרעה	1.0	31.762050000000045	34.96851000000004	צרעה, צרעה	צרעה	567
צרעה	2.0	31.762050000000045	34.96851000000004	צרעה, צרעה	צרעה	567
זריחה 1	1.0	31.754013141045572	35.31200871959872	זריחה 1, קדר	קדר	3781
קליה	1.0	31.750650000000064	35.46696000000003	קליה, קליה	קליה	3601
סולם אלדד 1	1.0	31.528760235931177	35.11965438443476	סולם אלדד 1, קרית ארבע	קרית ארבע	3611
סולם אלדד 1	2.0	31.528760235931177	35.11965438443476	סולם אלדד 1, קרית ארבע	קרית ארבע	3611
נחל אשכול	3.0	31.528538572361366	35.121625799955986	נחל אשכול, קרית ארבע	קרית ארבע	3611
טבנקין 218	4.0	31.54180240599054	35.120115200549876	טבנקין 218, קרית ארבע	קרית ארבע	3611
דוד המלך	5.0	31.52610037691462	35.11761697457106	דוד המלך, קרית ארבע	קרית ארבע	3611
נחל אשכול	6.0	31.528538572361366	35.121625799955986	נחל אשכול, קרית ארבע	קרית ארבע	3611
יוני נתניהו	7.0	31.542672744259118	35.12229566283096	יוני נתניהו, קרית ארבע	קרית ארבע	3611
"הגר""א 8"	1.0	31.803650014011026	35.101630014880385	"הגר""א 8, קרית יערים"	קרית יערים	1137
"הגר""א 8"	2.0	31.803650014011026	35.101630014880385	"הגר""א 8, קרית יערים"	קרית יערים	1137
"הרי""ף 7"	3.0	31.802910017689186	35.09474998111591	"הרי""ף 7, קרית יערים"	קרית יערים	1137
"הרי""ף 7"	4.0	31.802910017689186	35.09474998111591	"הרי""ף 7, קרית יערים"	קרית יערים	1137
"קרית יערים הגר""א 8"	1.0	31.803650014011026	35.101630014880385	"קרית יערים הגר""א 8, קרית יערים(מוסד"	קרית יערים(מוסד	2039
קרית ענבים	1.0	31.811330000000055	35.11778000000004	קרית ענבים, קרית ענבים	קרית ענבים	78
ראש צורים	1.0	31.667500000000075	35.124180000000024	ראש צורים, ראש צורים	ראש צורים	3602
רימונים	1.0	31.933830000000057	35.340640000000064	רימונים, רימונים	רימונים	3565
רמת רזיאל	1.0	31.774090000000058	35.07299000000006	רמת רזיאל, רמת רזיאל	רמת רזיאל	460
שדות מיכה	1.0	31.721100000000035	34.92049000000003	שדות מיכה, שדות מיכה	שדות מיכה	27
שואבה	1.0	31.798680000000047	35.07940000000008	שואבה, שואבה	שואבה	741
שורש	1.0	31.796470000000056	35.06584000000004	שורש, שורש	שורש	456
שילה	1.0	32.05384000000004	35.29741000000007	שילה, שילה	שילה	3641
שילה	2.0	32.05384000000004	35.29741000000007	שילה, שילה	שילה	3641
שריגים (לי-און)	1.0	31.677320000000066	34.93522000000007	שריגים (לי-און), שריגים (לי-און)	שריגים (לי-און)	1114
שריגים (לי-און)	2.0	31.677320000000066	34.93522000000007	שריגים (לי-און), שריגים (לי-און)	שריגים (לי-און)	1114
תומר	1.0	32.017300000000034	35.44204000000008	תומר, תומר	תומר	3558
תירוש	1.0	31.751280000000065	34.88659000000007	תירוש, תירוש	תירוש	10
תלם	1.0	31.564760000000035	35.03152000000006	תלם, תלם	תלם	3719
תעוז	1.0	31.801360000000045	34.97457000000003	תעוז, תעוז	תעוז	752
תקוע 99	1.0	31.652570000000026	35.22915000000006	תקוע 99, תקוע	תקוע	3563
תקוע 99	2.0	31.652570000000026	35.22915000000006	תקוע 99, תקוע	תקוע	3563
תקוע 99	3.0	31.652570000000026	35.22915000000006	תקוע 99, תקוע	תקוע	3563
תרום	1.0	31.783190000000047	34.98100000000005	תרום, תרום	תרום	778
אביבים	1.0	33.08807000000007	35.47127000000006	אביבים, אביבים	אביבים	1115
אודם	1.0	33.19313000000005	35.750060000000076	אודם, אודם	אודם	4010
אור הגנוז	1.0	33.00483000000003	35.44637000000006	אור הגנוז, אור הגנוז	אור הגנוז	1294
אורטל	1.0	33.08429000000007	35.761250000000075	אורטל, אורטל	אורטל	4013
איילת השחר	1.0	33.022410000000036	35.57902000000007	איילת השחר, איילת השחר	איילת השחר	77
איילת השחר	2.0	33.022410000000036	35.57902000000007	איילת השחר, איילת השחר	איילת השחר	77
אל-רום	1.0	33.17831000000007	35.77141000000006	אל-רום, אל-רום	אל-רום	4003
אלוני הבשן	1.0	33.04142000000007	35.838460000000055	אלוני הבשן, אלוני הבשן	אלוני הבשן	4017
אליפלט	1.0	32.94672000000003	35.55192000000005	אליפלט, אליפלט	אליפלט	730
אמירים	1.0	32.93813000000006	35.44930000000005	אמירים, אמירים	אמירים	1064
אל-רום אל-רום	1.0	33.20030000000003	35.78119000000004	אל-רום אל-רום, בוקעאתא	בוקעאתא	4001
ביריה	1.0	32.97856000000007	35.499100000000055	ביריה, ביריה	ביריה	368
בית הלל	1.0	33.20852000000008	35.605450000000076	בית הלל, בית הלל	בית הלל	322
בר יוחאי	1.0	32.997340000000065	35.44109000000003	בר יוחאי, בר יוחאי	בר יוחאי	1191
ברעם	1.0	33.06054000000006	35.43481000000003	ברעם, ברעם	ברעם	667
ג'ש (גוש חלב)	1.0	33.022890000000075	35.447010000000034	ג'ש (גוש חלב), ג'ש (גוש חלב)	ג'ש (גוש חלב)	487
ג'ש (גוש חלב)	2.0	33.022890000000075	35.447010000000034	ג'ש (גוש חלב), ג'ש (גוש חלב)	ג'ש (גוש חלב)	487
ג'ש (גוש חלב)	3.0	33.022890000000075	35.447010000000034	ג'ש (גוש חלב), ג'ש (גוש חלב)	ג'ש (גוש חלב)	487
ג'ש (גוש חלב)	4.0	33.022890000000075	35.447010000000034	ג'ש (גוש חלב), ג'ש (גוש חלב)	ג'ש (גוש חלב)	487
גדות	1.0	33.01789000000008	35.61954000000003	גדות, גדות	גדות	35
גונן	1.0	33.12239000000005	35.646240000000034	גונן, גונן	גונן	852
"דוב""ב"	1.0	33.05391000000003	35.409550000000024	"דוב""ב, דוב""ב"	"דוב""ב"	1067
דישון	1.0	33.08230000000003	35.518950000000075	דישון, דישון	דישון	2063
דלתון	1.0	33.016940000000034	35.48618000000005	דלתון, דלתון	דלתון	431
דן	1.0	33.24057000000005	35.65338000000003	דן, דן	דן	303
דפנה	1.0	33.22961000000004	35.63909000000007	דפנה, דפנה	דפנה	302
הגושרים	1.0	33.21951000000007	35.625080000000025	הגושרים, הגושרים	הגושרים	356
חולתה	1.0	33.051150000000064	35.61066000000005	חולתה, חולתה	חולתה	253
חזון	1.0	32.90554000000003	35.39546000000007	חזון, חזון	חזון	1047
שד הרב עזיזי דיעי	1.0	32.97921935189724	35.538086787974244	שד הרב עזיזי דיעי, חצור הגלילית	חצור הגלילית	2034
"תש""ח"	2.0	32.98260000000005	35.54491000000007	"תש""ח, חצור הגלילית"	חצור הגלילית	2034
ההסתדרות	3.0	31.810820202356993	34.6492614940463	ההסתדרות, חצור הגלילית	חצור הגלילית	2034
"תש""ח"	4.0	32.98260000000005	35.54491000000007	"תש""ח, חצור הגלילית"	חצור הגלילית	2034
הגאולים	5.0	32.98260000000005	35.54491000000007	הגאולים, חצור הגלילית	חצור הגלילית	2034
ההסתדרות	6.0	31.810820202356993	34.6492614940463	ההסתדרות, חצור הגלילית	חצור הגלילית	2034
הגאולים	7.0	32.98260000000005	35.54491000000007	הגאולים, חצור הגלילית	חצור הגלילית	2034
הגאולים	8.0	32.98260000000005	35.54491000000007	הגאולים, חצור הגלילית	חצור הגלילית	2034
ההסתדרות	9.0	31.810820202356993	34.6492614940463	ההסתדרות, חצור הגלילית	חצור הגלילית	2034
ההסתדרות	10.0	31.810820202356993	34.6492614940463	ההסתדרות, חצור הגלילית	חצור הגלילית	2034
"תש""ח"	11.0	32.98260000000005	35.54491000000007	"תש""ח, חצור הגלילית"	חצור הגלילית	2034
"תש""ח"	990.0	32.98260000000005	35.54491000000007	"תש""ח, חצור הגלילית"	חצור הגלילית	2034
טובא-זנגריה	1.0	32.96458000000007	35.590160000000026	טובא-זנגריה, טובא-זנגריה	טובא-זנגריה	962
טובא-זנגריה	2.0	32.96458000000007	35.590160000000026	טובא-זנגריה, טובא-זנגריה	טובא-זנגריה	962
טובא-זנגריה	3.0	32.96458000000007	35.590160000000026	טובא-זנגריה, טובא-זנגריה	טובא-זנגריה	962
טובא-זנגריה	4.0	32.96458000000007	35.590160000000026	טובא-זנגריה, טובא-זנגריה	טובא-זנגריה	962
טובא-זנגריה	5.0	32.96458000000007	35.590160000000026	טובא-זנגריה, טובא-זנגריה	טובא-זנגריה	962
טובא-זנגריה	6.0	32.96458000000007	35.590160000000026	טובא-זנגריה, טובא-זנגריה	טובא-זנגריה	962
יובל	1.0	33.245100000000036	35.59797000000003	יובל, יובל	יובל	2009
יסוד המעלה	1.0	33.05604000000005	35.60224000000005	יסוד המעלה, יסוד המעלה	יסוד המעלה	29
יסוד המעלה	2.0	33.05604000000005	35.60224000000005	יסוד המעלה, יסוד המעלה	יסוד המעלה	29
יפתח	1.0	33.12725000000006	35.55099000000007	יפתח, יפתח	יפתח	453
יראון	1.0	33.077540000000056	35.45455000000004	יראון, יראון	יראון	623
כדיתה	1.0	33.006650000000036	35.46463000000006	כדיתה, כדיתה	כדיתה	1338
כורזים	1.0	32.909440000000075	35.551270000000045	כורזים, כורזים	כורזים	1252
כחל	1.0	32.89217000000008	35.50950000000006	כחל, כחל	כחל	1210
כפר בלום	1.0	33.17193000000003	35.609680000000026	כפר בלום, כפר בלום	כפר בלום	357
כפר גלעדי	1.0	33.241660000000024	35.57589000000007	כפר גלעדי, כפר גלעדי	כפר גלעדי	76
כפר הנשיא	1.0	32.97443000000004	35.60357000000005	כפר הנשיא, כפר הנשיא	כפר הנשיא	443
כפר חושן	1.0	32.99822000000006	35.29869000000008	כפר חושן, כפר חושן	כפר חושן	609
כפר חנניה	1.0	32.916030000000035	35.422480000000064	כפר חנניה, כפר חנניה	כפר חנניה	1297
כפר סאלד	1.0	33.19462000000004	35.65703000000008	כפר סאלד, כפר סאלד	כפר סאלד	345
כפר שמאי	1.0	32.95673000000005	35.457170000000076	כפר שמאי, כפר שמאי	כפר שמאי	605
כרכום	1.0	32.93050000000005	35.60705000000007	כרכום, כרכום	כרכום	1285
כרם בן זמרה	1.0	33.03508000000005	35.47112000000004	כרם בן זמרה, כרם בן זמרה	כרם בן זמרה	664
להבות הבשן	1.0	33.14112000000006	35.64659000000006	להבות הבשן, להבות הבשן	להבות הבשן	380
מג'דל שמס	1.0	33.26673000000005	35.76825000000008	מג'דל שמס, מג'דל שמס	מג'דל שמס	4201
מחניים	1.0	32.99003000000005	35.570730000000026	מחניים, מחניים	מחניים	308
הנדיב 4	1.0	33.28103999294389	35.578110029724485	הנדיב 4, מטולה	מטולה	43
הנדיב 4	2.0	33.28103999294389	35.578110029724485	הנדיב 4, מטולה	מטולה	43
מירון	1.0	32.99141000000003	35.443260000000066	מירון, מירון	מירון	607
מלכיה	1.0	33.09827000000007	35.511280000000056	מלכיה, מלכיה	מלכיה	596
מנרה	1.0	33.19496000000004	35.545660000000055	מנרה, מנרה	מנרה	347
מסעדה	1.0	33.23189000000008	35.756650000000036	מסעדה, מסעדה	מסעדה	4203
מעין ברוך	1.0	33.239910000000066	35.60621000000003	מעין ברוך, מעין ברוך	מעין ברוך	416
מרגליות	1.0	33.21466000000004	35.545330000000035	מרגליות, מרגליות	מרגליות	843
מרום גולן	1.0	33.13397000000003	35.77346000000006	מרום גולן, מרום גולן	מרום גולן	4101
משגב עם	1.0	33.246560000000045	35.54934000000003	משגב עם, משגב עם	משגב עם	378
משמר הירדן	1.0	33.005130000000065	35.60021000000006	משמר הירדן, משמר הירדן	משמר הירדן	732
נאות מרדכי	1.0	33.15978000000007	35.59726000000006	נאות מרדכי, נאות מרדכי	נאות מרדכי	408
"נווה אטי""ב"	1.0	33.26216000000005	35.741750000000025	"נווה אטי""ב, נווה אטי""ב"	"נווה אטי""ב"	4303
סאסא	1.0	33.02391000000006	35.39277000000004	סאסא, סאסא	סאסא	578
ע'ג'ר	1.0	33.27064000000007	35.62326000000007	ע'ג'ר, ע'ג'ר	ע'ג'ר	4501
ע'ג'ר	2.0	33.27064000000007	35.62326000000007	ע'ג'ר, ע'ג'ר	ע'ג'ר	4501
עין זיוון	1.0	33.09532000000007	35.79518000000007	עין זיוון, עין זיוון	עין זיוון	4503
מג'דל שמס מג'דל שמס	1.0	33.26952000000006	35.77233000000007	מג'דל שמס מג'דל שמס, עין קנייא	עין קנייא	4502
עלמה	1.0	33.05244000000005	35.498320000000035	עלמה, עלמה	עלמה	688
עמוקה	1.0	32.997420000000034	35.52493000000004	עמוקה, עמוקה	עמוקה	1212
עמיעד	1.0	32.92717000000005	35.54093000000006	עמיעד, עמיעד	עמיעד	385
עמיר	1.0	33.17774000000003	35.62127000000004	עמיר, עמיר	עמיר	319
פרוד	1.0	32.932450000000074	35.43359000000004	פרוד, פרוד	פרוד	599
סאסא סאסא	1.0	33.02593000000007	35.41754000000003	סאסא סאסא, צבעון	צבעון	1213
השבעה	1.0	32.96931425145885	35.504992410993594	השבעה, צפת	צפת	8000
יוספטל	2.0	32.96956865085581	35.50428941246634	יוספטל, צפת	צפת	8000
יוספטל	3.0	32.96956865085581	35.50428941246634	יוספטל, צפת	צפת	8000
בת הרים 1	4.0	32.96230718743591	35.51597215332268	בת הרים 1, צפת	צפת	8000
בגין מנחם	5.0	32.96007226210675	35.511967943392094	בגין מנחם, צפת	צפת	8000
השבעה	6.0	32.96931425145885	35.504992410993594	השבעה, צפת	צפת	8000
שכ איביקור	7.0	32.963990000000024	35.50412000000006	שכ איביקור, צפת	צפת	8000
בגין מנחם	8.0	32.96007226210675	35.511967943392094	בגין מנחם, צפת	צפת	8000
"הפלמ""ח"	9.0	32.967175029581824	35.49591114060001	"הפלמ""ח, צפת"	צפת	8000
בת הרים 1	10.0	32.96230718743591	35.51597215332268	בת הרים 1, צפת	צפת	8000
נוף כנרת	11.0	32.95049287412716	35.5289197967362	נוף כנרת, צפת	צפת	8000
השבעה	12.0	32.96931425145885	35.504992410993594	השבעה, צפת	צפת	8000
בת הרים 1	13.0	32.96230718743591	35.51597215332268	בת הרים 1, צפת	צפת	8000
ירושלים 20	14.0	32.971100012292666	35.49386997497356	ירושלים 20, צפת	צפת	8000
"הפלמ""ח"	15.0	32.967175029581824	35.49591114060001	"הפלמ""ח, צפת"	צפת	8000
ירושלים 20	16.0	32.971100012292666	35.49386997497356	ירושלים 20, צפת	צפת	8000
הרצל 1	17.0	32.95917619321755	35.49616518638246	הרצל 1, צפת	צפת	8000
שכ גני הדר	18.0	32.81062704396246	34.99310742681118	שכ גני הדר, צפת	צפת	8000
"צה""ל 7"	19.0	32.96462997932203	35.49103999300442	"צה""ל 7, צפת"	צפת	8000
אלעזר דוד 214	20.0	32.95930998537658	35.48976996703527	אלעזר דוד 214, צפת	צפת	8000
אלעזר דוד 214	21.0	32.95930998537658	35.48976996703527	אלעזר דוד 214, צפת	צפת	8000
אלעזר דוד 214	22.0	32.95930998537658	35.48976996703527	אלעזר דוד 214, צפת	צפת	8000
יוספטל	23.0	32.96956865085581	35.50428941246634	יוספטל, צפת	צפת	8000
"הפלמ""ח"	24.0	32.967175029581824	35.49591114060001	"הפלמ""ח, צפת"	צפת	8000
"הפלמ""ח"	25.0	32.967175029581824	35.49591114060001	"הפלמ""ח, צפת"	צפת	8000
אנילביץ	26.0	32.957540532024105	35.49969249095648	אנילביץ, צפת	צפת	8000
אלעזר דוד 214	27.0	32.95930998537658	35.48976996703527	אלעזר דוד 214, צפת	צפת	8000
אנילביץ	28.0	32.957540532024105	35.49969249095648	אנילביץ, צפת	צפת	8000
הרצל 1	29.0	32.95917619321755	35.49616518638246	הרצל 1, צפת	צפת	8000
ויצמן 1	30.0	32.9571774666879	35.497713535377024	ויצמן 1, צפת	צפת	8000
אנילביץ	31.0	32.957540532024105	35.49969249095648	אנילביץ, צפת	צפת	8000
ויצמן 1	32.0	32.9571774666879	35.497713535377024	ויצמן 1, צפת	צפת	8000
עכברה	40.0	32.94043000000005	35.495400000000075	עכברה, צפת	צפת	8000
יוספטל	41.0	32.96956865085581	35.50428941246634	יוספטל, צפת	צפת	8000
בת הרים 1	42.0	32.96230718743591	35.51597215332268	בת הרים 1, צפת	צפת	8000
בת הרים 1	43.0	32.96230718743591	35.51597215332268	בת הרים 1, צפת	צפת	8000
בגין מנחם	44.0	32.96007226210675	35.511967943392094	בגין מנחם, צפת	צפת	8000
"הפלמ""ח"	45.0	32.967175029581824	35.49591114060001	"הפלמ""ח, צפת"	צפת	8000
ירושלים 20	990.0	32.971100012292666	35.49386997497356	ירושלים 20, צפת	צפת	8000
קדמת צבי	1.0	33.02771000000007	35.70001000000008	קדמת צבי, קדמת צבי	קדמת צבי	4025
קדרים	1.0	32.898070000000075	35.475880000000075	קדרים, קדרים	קדרים	1211
קלע	1.0	33.13253000000003	35.687910000000045	קלע, קלע	קלע	4024
אשחר 3	1.0	32.99220439866644	35.688293751993214	אשחר 3, קצרין	קצרין	4100
אשחר 3	2.0	32.99220439866644	35.688293751993214	אשחר 3, קצרין	קצרין	4100
איה	3.0	32.99181504780046	35.689490058314746	איה, קצרין	קצרין	4100
איה	4.0	32.99181504780046	35.689490058314746	איה, קצרין	קצרין	4100
רמות גלעד	5.0	32.99566062688307	35.68466794751924	רמות גלעד, קצרין	קצרין	4100
אשחר 3	6.0	32.99220439866644	35.688293751993214	אשחר 3, קצרין	קצרין	4100
איה	7.0	32.99181504780046	35.689490058314746	איה, קצרין	קצרין	4100
רמות גלעד	8.0	32.99566062688307	35.68466794751924	רמות גלעד, קצרין	קצרין	4100
רמות גלעד	9.0	32.99566062688307	35.68466794751924	רמות גלעד, קצרין	קצרין	4100
מלול יעקב 8	1.0	33.22114999556037	35.57110996710654	מלול יעקב 8, קרית שמונה	קרית שמונה	2800
יהודה הלוי 14	2.0	33.21560000219178	35.56791000793126	יהודה הלוי 14, קרית שמונה	קרית שמונה	2800
46 דן	3.0	33.2071011573611	35.565996558236506	46 דן, קרית שמונה	קרית שמונה	2800
46 דן	4.0	33.2071011573611	35.565996558236506	46 דן, קרית שמונה	קרית שמונה	2800
הרצל 118	5.0	33.199541207593626	35.56626593207399	הרצל 118, קרית שמונה	קרית שמונה	2800
הרב קוק 33	6.0	33.19782999027419	35.56421995887729	הרב קוק 33, קרית שמונה	קרית שמונה	2800
מלול יעקב 8	7.0	33.22114999556037	35.57110996710654	מלול יעקב 8, קרית שמונה	קרית שמונה	2800
ביאליק 39	8.0	33.21082998682317	35.573970040108065	ביאליק 39, קרית שמונה	קרית שמונה	2800
הנשיא 19	9.0	33.219802373100144	35.5768019661857	הנשיא 19, קרית שמונה	קרית שמונה	2800
ביאליק 39	10.0	33.21082998682317	35.573970040108065	ביאליק 39, קרית שמונה	קרית שמונה	2800
הירדן 29	11.0	33.20516998097541	35.57594003881138	הירדן 29, קרית שמונה	קרית שמונה	2800
46 דן	12.0	33.2071011573611	35.565996558236506	46 דן, קרית שמונה	קרית שמונה	2800
יהודה הלוי 14	13.0	33.21560000219178	35.56791000793126	יהודה הלוי 14, קרית שמונה	קרית שמונה	2800
רזיאל 14	14.0	33.21424686168544	35.568021518595195	רזיאל 14, קרית שמונה	קרית שמונה	2800
מלול יעקב 8	15.0	33.22114999556037	35.57110996710654	מלול יעקב 8, קרית שמונה	קרית שמונה	2800
46 דן	16.0	33.2071011573611	35.565996558236506	46 דן, קרית שמונה	קרית שמונה	2800
46 דן	17.0	33.2071011573611	35.565996558236506	46 דן, קרית שמונה	קרית שמונה	2800
מלול יעקב 8	18.0	33.22114999556037	35.57110996710654	מלול יעקב 8, קרית שמונה	קרית שמונה	2800
הירדן 55	19.0	33.20041497031805	35.576493893074854	הירדן 55, קרית שמונה	קרית שמונה	2800
הנשיא 19	20.0	33.219802373100144	35.5768019661857	הנשיא 19, קרית שמונה	קרית שמונה	2800
הירדן 29	21.0	33.20516998097541	35.57594003881138	הירדן 29, קרית שמונה	קרית שמונה	2800
הירדן 29	22.0	33.20516998097541	35.57594003881138	הירדן 29, קרית שמונה	קרית שמונה	2800
הירדן 29	23.0	33.20516998097541	35.57594003881138	הירדן 29, קרית שמונה	קרית שמונה	2800
הנשיא 25	24.0	33.21973001734341	35.57704997042987	הנשיא 25, קרית שמונה	קרית שמונה	2800
הנשיא 19	25.0	33.219802373100144	35.5768019661857	הנשיא 19, קרית שמונה	קרית שמונה	2800
הנשיא 25	26.0	33.21973001734341	35.57704997042987	הנשיא 25, קרית שמונה	קרית שמונה	2800
מלול יעקב 8	27.0	33.22114999556037	35.57110996710654	מלול יעקב 8, קרית שמונה	קרית שמונה	2800
הרצל 118	28.0	33.199541207593626	35.56626593207399	הרצל 118, קרית שמונה	קרית שמונה	2800
הירדן 29	29.0	33.20516998097541	35.57594003881138	הירדן 29, קרית שמונה	קרית שמונה	2800
ביאליק 39	30.0	33.21082998682317	35.573970040108065	ביאליק 39, קרית שמונה	קרית שמונה	2800
הנשיא 19	31.0	33.219802373100144	35.5768019661857	הנשיא 19, קרית שמונה	קרית שמונה	2800
הנשיא 25	990.0	33.21973001734341	35.57704997042987	הנשיא 25, קרית שמונה	קרית שמונה	2800
קשת	1.0	32.977640000000065	35.81025000000005	קשת, קשת	קשת	4006
מעלה גיא אוני	1.0	32.968991027750306	35.5425959636654	מעלה גיא אוני, ראש פינה	ראש פינה	26
מעלה גיא אוני	2.0	32.968991027750306	35.5425959636654	מעלה גיא אוני, ראש פינה	ראש פינה	26
מעלה גיא אוני	3.0	32.968991027750306	35.5425959636654	מעלה גיא אוני, ראש פינה	ראש פינה	26
ריחאניה	1.0	33.04860000000008	35.487810000000025	ריחאניה, ריחאניה	ריחאניה	540
ריחאניה	2.0	33.04860000000008	35.487810000000025	ריחאניה, ריחאניה	ריחאניה	540
רמות נפתלי	1.0	33.100790000000075	35.55261000000007	רמות נפתלי, רמות נפתלי	רמות נפתלי	372
שאר ישוב	1.0	33.22587000000004	35.64655000000005	שאר ישוב, שאר ישוב	שאר ישוב	324
שדה אליעזר	1.0	33.04532000000006	35.56462000000005	שדה אליעזר, שדה אליעזר	שדה אליעזר	861
שדה נחמיה	1.0	33.187100000000044	35.62396000000007	שדה נחמיה, שדה נחמיה	שדה נחמיה	329
שמיר	1.0	33.16480000000007	35.660340000000076	שמיר, שמיר	שמיר	366
שניר	1.0	33.24039000000005	35.67762000000005	שניר, שניר	שניר	1132
שעל	1.0	33.11443000000003	35.71912000000003	שעל, שעל	שעל	4009
שפר	1.0	32.943700000000035	35.43619000000007	שפר, שפר	שפר	846
אבני איתן	1.0	32.823590000000024	35.765960000000064	אבני איתן, אבני איתן	אבני איתן	4011
אילניה 1	1.0	32.754980000000046	35.406240000000025	אילניה 1, אילניה	אילניה	49
אלומות	1.0	32.706990000000076	35.54499000000004	אלומות, אלומות	אלומות	330
אלי-עד	1.0	32.80446000000006	35.73093000000006	אלי-עד, אלי-עד	אלי-עד	4002
אלמגור	1.0	32.91100000000006	35.60232000000008	אלמגור, אלמגור	אלמגור	1125
אמנון	1.0	32.904040000000066	35.57344000000006	אמנון, אמנון	אמנון	1253
אניעם	1.0	32.957850000000064	35.740180000000066	אניעם, אניעם	אניעם	4012
אפיק	1.0	32.777730000000076	35.702060000000074	אפיק, אפיק	אפיק	4301
אפיקים	1.0	32.679950000000076	35.57808000000006	אפיקים, אפיקים	אפיקים	176
אפיקים	2.0	32.679950000000076	35.57808000000006	אפיקים, אפיקים	אפיקים	176
ארבל	1.0	32.81260000000003	35.484710000000064	ארבל, ארבל	ארבל	701
אשדות יעקב (איחוד)	1.0	32.658840000000055	35.579440000000034	אשדות יעקב (איחוד), אשדות יעקב (אי	אשדות יעקב (אי	199
אשדות יעקב (מאוחד)	1.0	32.665230000000065	35.58204000000006	אשדות יעקב (מאוחד), אשדות יעקב (מא	אשדות יעקב (מא	188
בית זרע	1.0	32.68917000000005	35.57389000000006	בית זרע, בית זרע	בית זרע	143
בית קשת	1.0	32.71879000000007	35.39372000000003	בית קשת, בית קשת	בית קשת	365
בני יהודה 1	1.0	32.79459000000003	35.68610000000007	בני יהודה 1, בני יהודה	בני יהודה	4015
בני יהודה 1	2.0	32.79459000000003	35.68610000000007	בני יהודה 1, בני יהודה	בני יהודה	4015
גבעת אבני	1.0	32.77451000000008	35.43840000000006	גבעת אבני, גבעת אבני	גבעת אבני	1293
גבעת אבני	2.0	32.77451000000008	35.43840000000006	גבעת אבני, גבעת אבני	גבעת אבני	1293
גבעת אבני	3.0	32.77451000000008	35.43840000000006	גבעת אבני, גבעת אבני	גבעת אבני	1293
גבעת יואב	1.0	32.798740000000066	35.681440000000066	גבעת יואב, גבעת יואב	גבעת יואב	4021
גינוסר 2	1.0	32.84442000000007	35.521570000000054	גינוסר 2, גינוסר	גינוסר	262
גשור	1.0	32.818430000000035	35.717940000000056	גשור, גשור	גשור	4022
גשר	1.0	32.62065000000007	35.55193000000003	גשר, גשר	גשר	305
דגניה א'	1.0	32.70730000000003	35.57531000000006	דגניה א', דגניה א'	דגניה א'	62
דגניה ב'	1.0	32.69996000000003	35.57540000000006	דגניה ב', דגניה ב'	דגניה ב'	79
האון	1.0	32.72505000000007	35.621710000000064	האון, האון	האון	702
לביא לביא	1.0	32.78693000000004	35.439320000000066	לביא לביא, הודיות	הודיות	1322
הזורעים 1	1.0	32.74690000000004	35.501990000000035	הזורעים 1, הזורעים	הזורעים	307
חד-נס 1	1.0	32.92998000000006	35.64116000000007	חד-נס 1, חד-נס	חד-נס	4026
חוקוק	1.0	32.87816000000004	35.49678000000006	חוקוק, חוקוק	חוקוק	374
חמאם	1.0	32.82957000000005	35.48953000000006	חמאם, חמאם	חמאם	993
חמאם	2.0	32.82957000000005	35.48953000000006	חמאם, חמאם	חמאם	993
חספין	1.0	32.84536000000003	35.79447000000005	חספין, חספין	חספין	4005
"שד קק""ל"	1.0	32.79862643224251	35.524870336120244	"שד קק""ל, טבריה"	טבריה	6700
ביאליק	2.0	32.796952935965365	35.5300521912629	ביאליק, טבריה	טבריה	6700
שד הרצל	3.0	32.79711736575853	35.534042846921125	שד הרצל, טבריה	טבריה	6700
