Party,City,City_code,Kalpi_N,Rikuz,Shofet,Potential_Electors,Voted,Disqualified,ApprovedVotes,Votes,PartyLetters,Name,Address,lon,lat,Rel,Kalpi_Rel,AddresO,n,OtherParties
Blue_White,מזכרת בתיה,28,5 7 8,1,0,656,443,4,1278,553,פה,כחול_לבן,בית און מזכרת בתיה,34.839173,31.855786,0.4327073552425665,0.7206295671725689,בית און מזכרת בתיה,16,<br>others:<br>28.1% הליכוד<br>8.3% העבודה_גשר<br>6.3% מרצ<br>
Blue_White,מזכרת בתיה,28,3 4 13 14 15 16,3,0,662,531,0,3290,1434,פה,כחול_לבן,שד מוטה גור מזכרת בתיה,34.839379,31.849076,0.4358662613981763,0.8099680824944758,שד מוטה גור מזכרת בתיה,19,<br>others:<br>27.1% הליכוד<br>9.8% ימינה<br>7.4% העבודה_גשר<br>
Blue_White,הרצליה,6400,26 37 46 47 49 54 108 118,21,0,569,372,1,2948,1293,פה,כחול_לבן,הרב קוק 30 הרצליה,34.8394055,32.1617983,0.4386024423337856,0.6332476435304198,הרב קוק 30 הרצליה,21,<br>others:<br>26.8% הליכוד<br>7.2% העבודה_גשר<br>7.1% ישראל_ביתנו<br>
Arabs_United_list,שגב-שלום,1286,1 2 3 4 5 6 7,2,0,776,402,4,3024,2898,ודעם,הרשימה_המשותפת,שגב-שלום,34.839665,31.198361,0.9583333333333334,0.6128708901363272,שגב-שלום,24,<br>others:<br>1.1% כחול_לבן<br>0.7% הליכוד<br>0.5% מרצ<br>
Blue_White,באר יעקב,2530,4 11,3,0,422,327,1,670,258,פה,כחול_לבן,חזון איש 1 באר יעקב,34.8398686,31.9437401,0.3850746268656716,0.7715269804822044,חזון איש 1 באר יעקב,11,<br>others:<br>32.2% הליכוד<br>7.0% העבודה_גשר<br>6.4% שס<br>
Blue_White,הרצליה,6400,50 60 111 116 129,3,0,665,380,6,2023,930,פה,כחול_לבן,בר אילן 14 הרצליה,34.8399006,32.1658596,0.4597132970835393,0.6314481044126787,בר אילן 14 הרצליה,15,<br>others:<br>24.6% הליכוד<br>8.2% ישראל_ביתנו<br>7.1% העבודה_גשר<br>
Shas,בני ברק,6100,83 133 155,76,0,701,567,5,1683,846,שס,שס,אורליאן 27 בני ברק,34.8400232,32.0693901,0.5026737967914439,0.8400397416790859,אורליאן 27 בני ברק,9,<br>others:<br>42.8% יהדות_התורה<br>3.3% עצמה_יהודית<br>2.6% הליכוד<br>
Blue_White,עומר,666,7,4,0,625,480,6,474,205,פה,כחול_לבן,דרך האגם עומר,34.8402008,31.260789,0.43248945147679324,0.768,דרך האגם עומר,13,<br>others:<br>25.9% הליכוד<br>13.9% העבודה_גשר<br>6.3% מרצ<br>
Blue_White,מזכרת בתיה,28,11.1 11.2 11.3,5,0,623,451,3,1297,475,פה,כחול_לבן,שחם יואב 5 מזכרת בתיה,34.8404676,31.853792,0.3662297609868928,0.700374531835206,שחם יואב 5 מזכרת בתיה,15,<br>others:<br>30.8% הליכוד<br>10.4% העבודה_גשר<br>5.9% ישראל_ביתנו<br>
Yahadut_Hatora,בני ברק,6100,65 73 173,29,0,608,469,10,1512,855,ג,יהדות_התורה,לוי יצחק 8 בני ברק,34.8407589,32.0917315,0.5654761904761905,0.8181818181818182,לוי יצחק 8 בני ברק,9,<br>others:<br>34.5% שס<br>4.9% הליכוד<br>1.3% עצמה_יהודית<br>
Blue_White,רמת השרון,2650,21 26 54 55,8,0,726,527,1,1781,1007,פה,כחול_לבן,אוסישקין 7 רמת השרון,34.8407653,32.1391002,0.5654126895002808,0.7111553784860558,אוסישקין 7 רמת השרון,15,<br>others:<br>14.0% הליכוד<br>12.0% מרצ<br>8.8% העבודה_גשר<br>
Shas,בני ברק,6100,16 141,73,0,586,408,4,750,359,שס,שס,נויפלד 10א בני ברק,34.840787,32.0968316,0.4786666666666667,0.693858845096242,נויפלד 10א בני ברק,9,<br>others:<br>35.2% יהדות_התורה<br>8.1% הליכוד<br>2.4% עצמה_יהודית<br>
Blue_White,מזכרת בתיה,28,1 6 9 12,6,0,619,471,1,2080,995,פה,כחול_לבן,שד אליהו 4 מזכרת בתיה,34.8408913,31.8549697,0.47836538461538464,0.7683511619328661,שד אליהו 4 מזכרת בתיה,15,<br>others:<br>22.7% הליכוד<br>8.1% העבודה_גשר<br>6.5% מרצ<br>
Likud,אור יהודה,2400,101,53,0,417,334,1,333,148,מחל,הליכוד,הנרקיס רמת פנקס 7 אור יהודה,34.8409453,32.0344795,0.4444444444444444,0.8009592326139089,הנרקיס רמת פנקס 7 אור יהודה,9,<br>others:<br>24.6% שס<br>14.1% כחול_לבן<br>6.9% ימינה<br>
Yemina,חמד,801,1,1,0,561,466,1,465,212,טב,ימינה,חמד,34.841265,32.017992,0.4559139784946237,0.8306595365418895,חמד,11,<br>others:<br>18.5% הליכוד<br>10.8% כחול_לבן<br>6.7% עצמה_יהודית<br>
Blue_White,תל אביב - יפו,5000,189 190,29,0,673,471,0,957,570,פה,כחול_לבן,הרב טולידנו 6 תל אביב - יפו,34.8413192,32.0857138,0.5956112852664577,0.7101556708673091,הרב טולידנו 6 תל אביב - יפו,10,<br>others:<br>14.2% מרצ<br>12.0% הליכוד<br>6.5% העבודה_גשר<br>
Blue_White,רמת השרון,2650,7.1 7.2 7.3,14,0,607,433,1,1297,770,פה,כחול_לבן,טהון 5 רמת השרון,34.8413786,32.133218,0.5936777178103315,0.7152281473336999,טהון 5 רמת השרון,13,<br>others:<br>17.3% מרצ<br>9.9% הליכוד<br>7.7% העבודה_גשר<br>
Blue_White,רמת השרון,2650,11 51 52,4,0,566,405,2,1188,670,פה,כחול_לבן,הרב אורבוך 30 רמת השרון,34.8414076,32.1409111,0.563973063973064,0.6925754060324826,הרב אורבוך 30 רמת השרון,12,<br>others:<br>13.6% הליכוד<br>12.0% מרצ<br>9.2% העבודה_גשר<br>
Yahadut_Hatora,בני ברק,6100,3 5 11,8,0,741,579,3,1714,806,ג,יהדות_התורה,נויפלד 10 בני ברק,34.8414767,32.0972612,0.47024504084014,0.8291866028708134,נויפלד 10 בני ברק,9,<br>others:<br>36.8% שס<br>8.2% הליכוד<br>3.4% ימינה<br>
Blue_White,תל אביב - יפו,5000,6 16 17 20 160,171,0,675,381,1,1837,745,פה,כחול_לבן,רמה 5 תל אביב - יפו,34.8415148,32.1197429,0.4055525313010343,0.6124211225506476,רמה 5 תל אביב - יפו,13,<br>others:<br>25.6% הליכוד<br>9.7% ישראל_ביתנו<br>7.3% העבודה_גשר<br>
Blue_White,רמת גן,8600,521,105,0,433,332,1,331,188,פה,כחול_לבן,"כפר אז""ר רמת גן",34.8417207,32.0584275,0.56797583081571,0.766743648960739,"כפר אז""ר רמת גן",10,<br>others:<br>20.2% מרצ<br>11.8% העבודה_גשר<br>6.0% הליכוד<br>
Blue_White,תל אביב - יפו,5000,4 13 21 159 226,63,0,728,452,3,2361,740,פה,כחול_לבן,בית אל 45 תל אביב - יפו,34.8418849,32.117255,0.313426514188903,0.6983190799174285,בית אל 45 תל אביב - יפו,20,<br>others:<br>25.2% יהדות_התורה<br>17.3% הליכוד<br>6.2% מרצ<br>
Blue_White,יקום,417,1,2,0,541,420,2,418,210,פה,כחול_לבן,יקום,34.84190299999999,32.249196,0.5023923444976076,0.7763401109057301,יקום,10,<br>others:<br>34.2% מרצ<br>9.1% העבודה_גשר<br>2.4% ישראל_ביתנו<br>
Yahadut_Hatora,בני ברק,6100,122.1 122.2 122.3,78,0,549,393,8,1122,845,ג,יהדות_התורה,הרב כהנמן 111 בני ברק,34.8420863,32.078683,0.7531194295900179,0.6930091185410334,הרב כהנמן 111 בני ברק,11,<br>others:<br>18.1% שס<br>2.5% ישראל_ביתנו<br>1.9% הליכוד<br>
Blue_White,סתריה,610,1 2,1,0,441,340,0,622,367,פה,כחול_לבן,סתריה,34.842094,31.889854,0.590032154340836,0.7698019801980198,סתריה,11,<br>others:<br>11.4% הליכוד<br>8.7% מרצ<br>8.4% העבודה_גשר<br>
Yahadut_Hatora,בני ברק,6100,75 81 126 127 147,48,0,681,540,18,2553,1882,ג,יהדות_התורה,הרב סורוצקין 9 בני ברק,34.8421699,32.0855559,0.7371719545632589,0.8253012048192772,הרב סורוצקין 9 בני ברק,9,<br>others:<br>23.3% שס<br>1.3% הליכוד<br>0.8% עצמה_יהודית<br>
Shas,בני ברק,6100,6 7 10 175,2,0,575,447,1,1659,723,שס,שס,הרב חדד שאול 1 בני ברק,34.8426432,32.0937783,0.4358047016274864,0.7462087421944692,הרב חדד שאול 1 בני ברק,16,<br>others:<br>31.5% יהדות_התורה<br>14.0% הליכוד<br>3.7% כחול_לבן<br>
Yahadut_Hatora,בני ברק,6100,124 125,70,0,748,581,6,1061,819,ג,יהדות_התורה,בן זומא 15 בני ברק,34.8428358,32.0873145,0.7719132893496701,0.802247191011236,בן זומא 15 בני ברק,9,<br>others:<br>17.5% שס<br>2.3% הליכוד<br>1.3% עצמה_יהודית<br>
Yahadut_Hatora,בני ברק,6100,59 70 71 76 78 80 131,16,0,566,467,6,3526,2319,ג,יהדות_התורה,אשל אברהם 17 בני ברק,34.8433934,32.0832471,0.6576857629041407,0.8092105263157895,אשל אברהם 17 בני ברק,10,<br>others:<br>30.8% שס<br>1.4% עצמה_יהודית<br>1.3% הליכוד<br>
Blue_White,נתניה,7400,115 162 211 212 216,100,0,653,438,2,2180,950,פה,כחול_לבן,גור מרדכי 4 נתניה,34.8434546,32.2731586,0.43577981651376146,0.6472156398104265,גור מרדכי 4 נתניה,14,<br>others:<br>30.0% הליכוד<br>7.8% ישראל_ביתנו<br>5.3% העבודה_גשר<br>
Blue_White,הרצליה,6400,33 38 39 43,12,0,648,478,0,1745,912,פה,כחול_לבן,רבי עקיבא 7 הרצליה,34.843505,32.15371,0.5226361031518625,0.6899408284023668,רבי עקיבא 7 הרצליה,13,<br>others:<br>19.7% הליכוד<br>10.0% מרצ<br>6.8% העבודה_גשר<br>
Yahadut_Hatora,בני ברק,6100,74 77 142 159 169,12,0,703,611,3,2755,1472,ג,יהדות_התורה,המר זבולון 2 בני ברק,34.8435333,32.0882885,0.5343012704174228,0.8363581367211131,המר זבולון 2 בני ברק,10,<br>others:<br>37.1% שס<br>4.1% הליכוד<br>2.9% עצמה_יהודית<br>
Shas,בני ברק,6100,12 13 14 52 140,1,0,688,591,4,2422,1279,שס,שס,נורוק 31 בני ברק,34.8436054,32.0995282,0.5280759702725021,0.8276329156789706,נורוק 31 בני ברק,9,<br>others:<br>32.2% יהדות_התורה<br>6.9% הליכוד<br>3.0% ימינה<br>
Blue_White,גני יוחנן,862,1,1,0,532,404,1,403,169,פה,כחול_לבן,הרקפת גני יוחנן,34.8436375,31.8589085,0.41935483870967744,0.7593984962406015,הרקפת גני יוחנן,10,<br>others:<br>28.8% הליכוד<br>13.2% צומת<br>3.7% ישראל_ביתנו<br>
Blue_White,לכיש,24,1,1,0,562,465,2,463,264,פה,כחול_לבן,לכיש,34.84409,31.560907,0.5701943844492441,0.8274021352313167,לכיש,11,<br>others:<br>17.9% מרצ<br>11.2% העבודה_גשר<br>6.3% הליכוד<br>
Blue_White,רמת השרון,2650,22 25 27 29 42 44 58,5,1,652,453,4,3186,1868,פה,כחול_לבן,אוסישקין 65 רמת השרון,34.8441107,32.1447379,0.5863151286880101,0.7340841185934268,אוסישקין 65 רמת השרון,15,<br>others:<br>13.0% מרצ<br>12.8% הליכוד<br>7.5% העבודה_גשר<br>
Blue_White,רמת השרון,2650,47.1 47.2 47.3 47.4,16,0,577,417,0,1662,1006,פה,כחול_לבן,השופטים 32 רמת השרון,34.8442613,32.140682,0.605294825511432,0.722896790980052,השופטים 32 רמת השרון,13,<br>others:<br>13.1% הליכוד<br>11.0% מרצ<br>7.8% העבודה_גשר<br>
Blue_White,עומר,666,1 4,2,0,659,459,1,922,449,פה,כחול_לבן,דפנה עומר,34.8444921,31.2623108,0.48698481561822127,0.7102229054573405,דפנה עומר,12,<br>others:<br>21.7% הליכוד<br>9.1% מרצ<br>9.0% העבודה_גשר<br>
Likud,אור יהודה,2400,16,55,0,554,373,5,368,199,מחל,הליכוד,החצב 9 אור יהודה,34.8449006,32.0300655,0.5407608695652174,0.6732851985559567,החצב 9 אור יהודה,12,<br>others:<br>16.6% שס<br>15.2% כחול_לבן<br>4.3% העבודה_גשר<br>
Likud,אור יהודה,2400,10 31 38 43.1 43.2 43.3,4,0,710,495,1,2366,1287,מחל,הליכוד,הדדי משה 9 אור יהודה,34.8451049,32.0297376,0.5439560439560439,0.7184671092335546,הדדי משה 9 אור יהודה,18,<br>others:<br>18.2% שס<br>12.5% כחול_לבן<br>4.7% ימינה<br>
Blue_White,נתניה,7400,254 259 269 271 273 278 281 954,142,0,709,512,1,4005,1711,פה,כחול_לבן,ברמן בני 4 נתניה,34.845602,32.278873,0.4272159800249688,0.7152518241680014,ברמן בני 4 נתניה,16,<br>others:<br>31.7% הליכוד<br>7.8% ישראל_ביתנו<br>5.0% העבודה_גשר<br>
Likud,נתניה,7400,230 274 287 952 956 957,101,0,527,331,3,2132,800,מחל,הליכוד,החפץ חיים 801 נתניה,34.845811,32.295529,0.37523452157598497,0.6429212810535768,החפץ חיים 801 נתניה,16,<br>others:<br>30.3% כחול_לבן<br>14.8% ישראל_ביתנו<br>5.9% שס<br>
Blue_White,רמת השרון,2650,12 38 41 60,11,0,528,393,1,1880,1138,פה,כחול_לבן,אוסישקין 101 רמת השרון,34.8458382,32.1484625,0.6053191489361702,0.7424302005505309,אוסישקין 101 רמת השרון,13,<br>others:<br>15.3% הליכוד<br>10.3% מרצ<br>7.2% העבודה_גשר<br>
Blue_White,תל מונד,154,3 12 13 14,7,0,623,467,1,1871,1022,פה,כחול_לבן,החצב 1 תל מונד,34.8460547,32.2633295,0.5462319615179049,0.7779618889809445,החצב 1 תל מונד,11,<br>others:<br>19.4% הליכוד<br>7.2% מרצ<br>6.0% העבודה_גשר<br>
Blue_White,באר יעקב,2530,13 17 18,7,0,729,607,2,1751,787,פה,כחול_לבן,גולדברג לאה 1 באר יעקב,34.8463444,31.9425686,0.44945745288406624,0.8303402646502835,גולדברג לאה 1 באר יעקב,12,<br>others:<br>31.5% הליכוד<br>6.4% העבודה_גשר<br>4.9% ימינה<br>
Likud,נתניה,7400,151 155 156 160 217,98,0,560,248,2,2135,715,מחל,הליכוד,חבצלת החוף 3 נתניה,34.8466042,32.2854635,0.33489461358313816,0.6504706954145156,חבצלת החוף 3 נתניה,20,<br>others:<br>29.1% כחול_לבן<br>12.3% ישראל_ביתנו<br>10.1% שס<br>
Blue_White,חגור,717,1,2,0,714,579,2,577,259,פה,כחול_לבן,חגור 1 חגור,34.84663880000001,32.0752343,0.4488734835355286,0.8109243697478992,חגור 1 חגור,12,<br>others:<br>16.1% הליכוד<br>16.1% צומת<br>6.4% מרצ<br>
Blue_White,קרית אונו,2620,35 37,19,0,517,422,1,716,382,פה,כחול_לבן,סנה משה קרית אונו,34.8466715,32.0648338,0.5335195530726257,0.8103837471783296,סנה משה קרית אונו,13,<br>others:<br>16.9% הליכוד<br>10.2% מרצ<br>9.6% העבודה_גשר<br>
Blue_White,גבעת שמואל,681,1 8 9 12,5,0,654,503,1,1930,958,פה,כחול_לבן,רחבת אילן 20 גבעת שמואל,34.8467995,32.0696746,0.49637305699481865,0.733029958285931,רחבת אילן 20 גבעת שמואל,12,<br>others:<br>16.6% הליכוד<br>9.8% מרצ<br>8.1% העבודה_גשר<br>
Blue_White,גבעתיים,6300,21 24 27,40,0,507,372,1,1346,650,פה,כחול_לבן,דרך בן גוריון דוד 216 גבעתיים,34.846858,32.0777559,0.48291233283803864,0.7277628032345014,דרך בן גוריון דוד 216 גבעתיים,12,<br>others:<br>18.3% הליכוד<br>10.4% מרצ<br>9.9% העבודה_גשר<br>
Likud,נתניה,7400,157.1 157.2 157.3 157.4 157.5 157.6,17,0,622,294,8,1904,715,מחל,הליכוד,אריה לייב יפה 10 נתניה,34.8469721,32.2833785,0.3755252100840336,0.5142167381974249,אריה לייב יפה 10 נתניה,22,<br>others:<br>22.4% כחול_לבן<br>15.8% ישראל_ביתנו<br>12.6% שס<br>
Blue_White,אודים,446,1 2,1,0,395,292,0,617,367,פה,כחול_לבן,אודים,34.846995,32.266865,0.5948136142625607,0.7731829573934837,אודים,10,<br>others:<br>13.3% מרצ<br>12.8% הליכוד<br>4.9% העבודה_גשר<br>
Blue_White,עומר,666,5 6 9.1 9.2 9.3 9.4 9.5,1,0,526,359,0,3228,1448,פה,כחול_לבן,הדר עומר,34.8470243,31.262646,0.4485749690210657,0.7235754189944134,הדר עומר,16,<br>others:<br>26.6% הליכוד<br>9.0% העבודה_גשר<br>7.4% מרצ<br>
Blue_White,הרצליה,6400,98,50,0,607,429,1,428,265,פה,כחול_לבן,אנה פרנק 7 הרצליה,34.8473142,32.1753823,0.6191588785046729,0.7067545304777595,אנה פרנק 7 הרצליה,9,<br>others:<br>12.6% הליכוד<br>10.3% העבודה_גשר<br>6.8% מרצ<br>
Likud,ישרש,828,1,3,0,730,549,2,547,179,מחל,הליכוד,ישרש,34.847337,31.915667,0.3272394881170018,0.7520547945205479,ישרש,10,<br>others:<br>26.3% צומת<br>22.7% כחול_לבן<br>7.7% שס<br>
Blue_White,רמת גן,8600,238.1 238.2 238.3 238.4 238.5,16,0,618,441,1,2096,1131,פה,כחול_לבן,מנדס 55 רמת גן,34.8478373,32.0541633,0.5395992366412213,0.6802721088435374,מנדס 55 רמת גן,14,<br>others:<br>18.4% הליכוד<br>6.9% מרצ<br>6.4% העבודה_גשר<br>
Blue_White,הרצליה,6400,130 131,55,0,636,394,3,906,509,פה,כחול_לבן,יהודה הנשיא 92 הרצליה,34.848075,32.1509173,0.5618101545253863,0.6917236142748672,יהודה הנשיא 92 הרצליה,11,<br>others:<br>19.8% הליכוד<br>8.1% מרצ<br>6.1% העבודה_גשר<br>
Blue_White,רעננה,8700,11 71 79,12,1,703,522,1,1519,888,פה,כחול_לבן,יאיר 3 רעננה,34.8481275,32.1939036,0.5845951283739302,0.74365234375,יאיר 3 רעננה,13,<br>others:<br>15.6% הליכוד<br>7.8% מרצ<br>5.6% העבודה_גשר<br>
Blue_White,הרצליה,6400,18 28 30 31 32 140,19,0,413,298,0,2374,1476,פה,כחול_לבן,יהודה הנשיא 90 הרצליה,34.8481947,32.152014,0.6217354675652906,0.7371198013656114,יהודה הנשיא 90 הרצליה,12,<br>others:<br>12.1% הליכוד<br>11.5% מרצ<br>6.1% העבודה_גשר<br>
Likud,גבעת שמואל,681,2 10 14,2,0,796,563,2,1388,398,מחל,הליכוד,ארלוזורוב 9 גבעת שמואל,34.8482331,32.0750919,0.28674351585014407,0.6535764375876578,ארלוזורוב 9 גבעת שמואל,15,<br>others:<br>26.4% ימינה<br>18.8% כחול_לבן<br>7.6% ישראל_ביתנו<br>
Blue_White,נתניה,7400,161 208 213 214 218 221 222 260,51,0,542,385,1,3335,1483,פה,כחול_לבן,מעפילי אגוז 5 נתניה,34.8482935,32.274187,0.4446776611694153,0.7015926236378877,מעפילי אגוז 5 נתניה,15,<br>others:<br>28.5% הליכוד<br>9.1% ישראל_ביתנו<br>6.6% העבודה_גשר<br>
Blue_White,באר יעקב,2530,25.1 25.2 25.3 25.4 25.5 25.6 25.7,8,0,617,485,1,3444,1432,פה,כחול_לבן,שוהם באר יעקב,34.8485011,31.8921363,0.41579558652729387,0.8010653080129689,שוהם באר יעקב,14,<br>others:<br>35.8% הליכוד<br>7.7% ישראל_ביתנו<br>4.6% העבודה_גשר<br>
Likud,גבעת שמואל,681,4 6,1,1,665,491,19,835,235,מחל,הליכוד,יהודה הלוי 39 גבעת שמואל,34.8487031,32.0809876,0.281437125748503,0.6911290322580645,יהודה הלוי 39 גבעת שמואל,13,<br>others:<br>23.4% ימינה<br>20.8% כחול_לבן<br>11.4% שס<br>
Yemina,גבעת שמואל,681,3 13,11,0,484,380,3,943,353,טב,ימינה,נחום 1 גבעת שמואל,34.848736,32.079017,0.3743372216330859,0.7911445279866333,נחום 1 גבעת שמואל,12,<br>others:<br>21.1% הליכוד<br>20.9% כחול_לבן<br>5.2% העבודה_גשר<br>
Blue_White,גלאון,393,1,1,0,456,318,0,318,167,פה,כחול_לבן,גלאון,34.848898,31.63337099999999,0.5251572327044025,0.6973684210526315,גלאון,7,<br>others:<br>32.1% מרצ<br>9.7% העבודה_גשר<br>1.9% ישראל_ביתנו<br>
Likud,פתח תקווה,7900,103 228,50,0,635,433,2,861,427,מחל,הליכוד,הצפירה 4 פתח תקווה,34.8489885,32.0885948,0.4959349593495935,0.666923076923077,הצפירה 4 פתח תקווה,13,<br>others:<br>31.8% כחול_לבן<br>4.5% העבודה_גשר<br>4.3% שס<br>
Yahadut_Hatora,"כפר חב""ד",696,1 2 3 4 5 6 7,4,0,556,345,1,2795,1064,ג,יהדות_התורה,"כפר חב""ד",34.849103,31.990144,0.3806797853309481,0.6767408123791102,"כפר חב""ד",10,<br>others:<br>22.0% עצמה_יהודית<br>18.9% הליכוד<br>11.2% ימינה<br>
Likud,נתניה,7400,102 105 106,30,0,532,260,4,716,271,מחל,הליכוד,אלנקווה אפרים 10 נתניה,34.8491587,32.2941157,0.3784916201117318,0.49557522123893805,אלנקווה אפרים 10 נתניה,15,<br>others:<br>21.8% כחול_לבן<br>18.0% ישראל_ביתנו<br>11.7% שס<br>
Likud,נתניה,7400,101 103,128,0,584,231,4,472,184,מחל,הליכוד,תנועת נוער ציוני נתניה,34.8493643,32.2960294,0.3898305084745763,0.43243243243243246,תנועת נוער ציוני נתניה,13,<br>others:<br>18.9% ישראל_ביתנו<br>18.4% כחול_לבן<br>12.9% שס<br>
Blue_White,רעננה,8700,73.1 73.2 73.3 73.4,44,0,628,456,3,1810,973,פה,כחול_לבן,סנה משה 21 רעננה,34.8495106,32.1941398,0.5375690607734807,0.7233957752092467,סנה משה 21 רעננה,12,<br>others:<br>18.0% הליכוד<br>7.6% מרצ<br>7.3% ישראל_ביתנו<br>
Likud,רמת השרון,2650,5 15 16 18,7,0,752,539,1,1852,566,מחל,הליכוד,בית השואבה 7 רמת השרון,34.8496379,32.1304844,0.30561555075593955,0.6966629171353581,בית השואבה 7 רמת השרון,15,<br>others:<br>28.5% כחול_לבן<br>10.0% שס<br>8.2% יהדות_התורה<br>
Yemina,גבעת שמואל,681,950.1 950.2 950.3 950.4 950.5,12,0,604,474,0,2445,850,טב,ימינה,הרימון 1 גבעת שמואל,34.8496731,32.0834819,0.3476482617586912,0.8104705102717031,הרימון 1 גבעת שמואל,14,<br>others:<br>25.4% הליכוד<br>22.7% כחול_לבן<br>4.9% שס<br>
Likud,גבעת שמואל,681,5,4,0,618,401,1,400,121,מחל,הליכוד,הנשיא 12 גבעת שמואל,34.849798,32.081516,0.3025,0.6488673139158576,הנשיא 12 גבעת שמואל,10,<br>others:<br>23.5% ימינה<br>14.2% שס<br>10.0% עצמה_יהודית<br>
Blue_White,הרצליה,6400,51.1 51.2 51.3 51.4 51.5 51.6,14,0,601,417,3,2405,1103,פה,כחול_לבן,העצמאות 66 הרצליה,34.8498588,32.1648142,0.45862785862785865,0.6711074104912573,העצמאות 66 הרצליה,19,<br>others:<br>21.7% הליכוד<br>7.4% העבודה_גשר<br>6.9% ישראל_ביתנו<br>
Likud,רמלה,8500,53 60 64,20,0,712,544,5,1305,679,מחל,הליכוד,הפעמונית 1 רמלה,34.8499649,31.924662,0.5203065134099617,0.6934383202099738,הפעמונית 1 רמלה,16,<br>others:<br>17.1% כחול_לבן<br>11.4% שס<br>4.7% הרשימה_המשותפת<br>
Blue_White,רמת השרון,2650,4 6 9 46,1,0,702,477,4,1715,659,פה,כחול_לבן,רמז 8 רמת השרון,34.8500208,32.1365533,0.38425655976676387,0.7015472312703583,רמז 8 רמת השרון,15,<br>others:<br>21.5% הליכוד<br>12.4% מרצ<br>8.9% העבודה_גשר<br>
Blue_White,הרצליה,6400,67 91 93 121 122 135,24,0,538,382,3,2643,1408,פה,כחול_לבן,הדקל 35 הרצליה,34.8501577,32.1783316,0.5327279606507757,0.7078112503332444,הדקל 35 הרצליה,14,<br>others:<br>21.3% הליכוד<br>7.2% העבודה_גשר<br>6.8% מרצ<br>
Blue_White,הרצליה,6400,62 66 75 96 112,5,0,698,463,6,2115,1076,פה,כחול_לבן,אלוף אלון יגאל 42 הרצליה,34.8502636,32.1686595,0.5087470449172576,0.6662484316185696,אלוף אלון יגאל 42 הרצליה,16,<br>others:<br>19.3% הליכוד<br>8.3% העבודה_גשר<br>7.8% מרצ<br>
Blue_White,הרצליה,6400,53.1 53.2 53.3 53.4 53.5,15,0,642,434,2,2155,946,פה,כחול_לבן,הנוטרים 11 הרצליה,34.8507261,32.1663603,0.43897911832946634,0.6742518703241895,הנוטרים 11 הרצליה,13,<br>others:<br>26.1% הליכוד<br>6.2% העבודה_גשר<br>6.1% ישראל_ביתנו<br>
Blue_White,קרית אונו,2620,3 4,12,0,561,414,1,941,378,פה,כחול_לבן,פנקס 38 קרית אונו,34.85077,32.0638365,0.40170031880977686,0.7357755261106781,פנקס 38 קרית אונו,12,<br>others:<br>21.7% הליכוד<br>10.0% העבודה_גשר<br>9.4% מרצ<br>
Blue_White,נתניה,7400,215 267 270 276 280 282 286 955,149,0,647,458,4,3410,1177,פה,כחול_לבן,שמורת נחל שניר 3 נתניה,34.8508211,32.2885315,0.34516129032258064,0.7296951609464933,שמורת נחל שניר 3 נתניה,19,<br>others:<br>33.3% הליכוד<br>12.3% ישראל_ביתנו<br>6.4% שס<br>
Arabs_United_list,רמלה,8500,51.1 51.2,37,0,668,313,7,534,489,ודעם,הרשימה_המשותפת,התמר 1 רמלה,34.8508487,31.9224734,0.9157303370786517,0.4086826347305389,התמר 1 רמלה,10,<br>others:<br>2.8% הליכוד<br>2.4% כחול_לבן<br>1.3% מרצ<br>
Blue_White,הרצליה,6400,63 76 77 79 119 120,11,0,692,497,0,2685,1535,פה,כחול_לבן,ההגנה 64 הרצליה,34.8509159,32.172801,0.5716945996275605,0.7267080745341615,ההגנה 64 הרצליה,15,<br>others:<br>14.5% הליכוד<br>9.4% מרצ<br>8.2% העבודה_גשר<br>
Likud,נתניה,7400,92 97 98 236 959,19,0,686,334,4,1647,578,מחל,הליכוד,סטופ 7 נתניה,34.8510052,32.2966266,0.3509411050394657,0.5419648666232921,סטופ 7 נתניה,25,<br>others:<br>24.2% כחול_לבן<br>19.8% ישראל_ביתנו<br>11.4% שס<br>
Likud,נתניה,7400,263.1 263.2 263.3 263.4 263.5 263.6 263.7 263.8,10,0,624,327,4,2506,1076,מחל,הליכוד,"שד בן אב""י 28 נתניה",34.8512378,32.3188148,0.42936951316839583,0.5054151624548736,"שד בן אב""י 28 נתניה",18,<br>others:<br>21.4% כחול_לבן<br>9.7% שס<br>8.9% ישראל_ביתנו<br>
Arabs_United_list,רמלה,8500,50 52,19,0,536,223,4,546,477,ודעם,הרשימה_המשותפת,התמר רמלה,34.8513421,31.9223298,0.8736263736263736,0.4462409054163298,התמר רמלה,15,<br>others:<br>3.1% מרצ<br>2.0% הליכוד<br>1.6% העבודה_גשר<br>
Likud,נתניה,7400,95 114 152 153 163,24,1,601,280,3,1533,567,מחל,הליכוד,ויסלברגר 2 נתניה,34.8515082,32.2832008,0.3698630136986301,0.529291553133515,ויסלברגר 2 נתניה,21,<br>others:<br>23.9% כחול_לבן<br>17.8% ישראל_ביתנו<br>10.2% שס<br>
Likud,אור יהודה,2400,21,16,0,629,426,4,422,176,מחל,הליכוד,המעפילים 4 אור יהודה,34.8515938,32.0264918,0.41706161137440756,0.6772655007949125,המעפילים 4 אור יהודה,14,<br>others:<br>35.5% שס<br>10.7% כחול_לבן<br>2.8% העבודה_גשר<br>
